ASIN,商品名,商品URL,投稿日,評価,投稿者,プロフィールURL,ベストレビュアーランキング,バリエーション,購入元,参考になった人数,レビューのタイトル,レビュー本文
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/6,3.0,ok　,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AESYQTVHEAKCRZYWHYVGO6DIQSDQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,脚の組み立てが難しい,値段の割に見た目は良いが、脚を組み立てるロックが異常に硬い。力の弱い女性には無理なレベルです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/4/13,4.0,MYU22,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGJIKLPU3VJUTYDFZ4UGQJRCFTSA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,思ってたより大きめ,きちんとサイズを見ていなかったので、思っていたより少し大きくて、それ自体は嬉しい誤算でしたが、脚を折り曲げた時に固定しておけないので、それを改善出来たら星5つでした。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/4/8,4.0,ゆゆ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFSUJ33G66OAAVQC2YGI74OERA4Q/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,デザイン良し！,置くまでは脚がグラグラしますが、置いてしまえば気になりません。耐重量も考えればこの重さは納得？他の類似商品よりメッシュが細かいところが気に入っています。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/30,4.0,ロムハーディ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AF2Q2MKVLCDGZ7YYM6EM5BRMIYHQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,角はやはり鋭利笑,皆さんおっしゃられているように、やはり角は鋭利でした笑柔らかい木なので、紙やすりでささっと自分好みに面取り。そんなに時間はかかりませんでした♪個人的には焼印が大きいなと感じたのと、片方だけ入れてあれば尚自分好みでしたので星4つ！脚は展開にコツがいるが、収納時にプラプラしないのは良い！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/6/25,3.0,大内一宏,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHLLISXPLXDH74F3SOXRO5I5RFHQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,可もなく不可もなし,耐久性は少し不安
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/29,4.0,亜麻尊太郎,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AF64MXK7EHELAGMSSRCSHWAA3IOA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,オシャレなテーブル,ピクニック、デイキャンプ用のテーブルが欲しくて購入見た目が可愛くて気に入りました
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/12,5.0,an3sisters,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AE5QMTUO6LFPNMNUI3TWZZZM4WEQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインがいい！！,私はクーラーボックススタンドとして購入させていただきました。耐荷重30キロなので安心して置くことができましたし、なによりよくあるクーラーボックススタンドよりデザインがかっこいい！保証も条件次第で2年もつくのでそこも魅力のひとつかなと思います。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/20,5.0,Kindleのお客様,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGPVTQOPRHYUDO7D3JH7PZZ3OHSQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,デザインがいい,テーブルの高さ、デザイン◯Lowテーブルと違い、脚が安定しているのでテーブルを運ぶときも安心。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/22,5.0,かめやん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEZVU22BU7Y6C6OS4SR6RR2D57HQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインがとても良い！,とても見た目のデザインと使い勝手の良さに気にいってます！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/25,4.0,ヒロキ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEQHEANXJH3U5BCGBD7Y4VIK2K7A/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,3,ちょうどいいサイズ,ソロキャン用のテーブルとして購入しました。LOWと悩みましたが、私の場合はTALLにして正解でした。袋もつけてくれていましたが、妙にデカイのが気になりました。多分このテーブル用には使わないと思いましたが、まぁ何か別のものを入れるのに使うかも。耐熱性はまだ使用していないのでわからないです。そんなに重い物を乗せることもないと思うので、この程度の安定性で私は問題ないです。脚の出し入れが少し力がいるので、女性や子供は気を付けた方がいいかもしれません。油断すると指を挟んだり等が考えられます。細かいことですが、両サイドの木製部分を留めるネジは銀色ではなく、黒を使って貰えると統一感が出ていいかもしれません。私は即効付け替えました。色々書かせて頂きましたが、個人的には、この値段でこれなら満足です。キャンプで使用するのが楽しみです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/13,5.0,ミロくん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AE3Y3T4VT7U52K26FVWX4YYNIRJQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,キャンプ場で料理する方に,私はキャンプでご飯を作るのが好きなのですが、熱されたフライパンやクッカーを一時的にテーブルへ置きたい時に、今までは新聞などを敷いてテーブルに乗せていました。このテーブルには熱いまま乗せておけるので非常に便利だなと思いました。また、デザインもオシャレで、今では私の妻のお気に入りのアイテムとなっています。まだ3回程しか使ってないので耐久性はわかりませんが、オシャレにキャンプしたい人や耐熱のテーブルを探している人にはコスパの良い品だと思います！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/18,5.0,7878,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGKGZYJTFO5DVFXAW7ZBCZ4HCQEA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,無骨でかっこいいです！,キャンプの際、ケトルやスキレットなど熱いものを置けるアイアンのテーブルを探してました。キャンプで使うのが楽しみです！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/17,4.0,にゃんこ大戦争,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHOEEHHARN5DK3ACRHHB3SDBNVLQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,室内でサイドテーブルとして使ってます,キャンプ用品みたいですが、室内のサイドテーブルとして使ってます。屋外用のため、脚が床を傷つけそうなのでマットを敷いて使ってます。使い心地は良いです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/20,5.0,河野奨平,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFEC6IXOPDB53K2LIPV7ITIMTF4Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインが最高です,デザインが最高で、この値段ならかなりオススメです！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/15,4.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEV6AC2BFG4GLEDHPVPDPZF6GFEQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,キャンプで使用,片方の脚がプランプランでした…小さなバーベキューコンロを乗せましたが、熱にも強く安定していて良かったです。アイアンと木の組み合わせがおしゃれです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/19,5.0,のん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AELQQ6WWDGURDDTLORFS643VXJAA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,とにかく設置が簡単,クーラーボックスの台として購入しましたが、とにかく設置が簡単でいいですね。フィールドラックは耐荷重は高くていいのですが、脚をとめるのに力とコツがいりました。このテーブルは置くだけなので本当に簡単でした。少しぐらつきはありますが、ロータイプなので問題なさそうです。作りも良かったので、本来のローテーブルとしてももうひとつ購入したいと思っています
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/6,4.0,ハルナ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFZPJ72QBNBOIZP7VUCOQ7ODM5QA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,品質はそこそこ,熱々のスキレットを乗せられるローテーブルが欲しいと思いつつ購入していませんでしたが、セールとのことで購入してみました。木枠の刻印もかっこいいし、直前まで火にかけていたスキレットを乗せても全く問題ありませんでした。平らな地面で有れば安定性も抜群かと思います。ただ足の展開にかなり力が要ります。成人男性がかなり思いっきり力を入れてようやく開くことができるくらいの硬さでした。硬すぎて接合部の塗装が削れました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/18,5.0,森脇廉,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEXQIEHHBUVNXVVRIRW23O7JVKVQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,デザインが良い,デザインが良く、組み立てが容易。座面20cmのローチェアと組み合わせましたが丁度良い高さでした。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/15,5.0,meke,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AF4YT3RL5YM6FOBFKRGT4YE2E47Q/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,軽くて、デザインが好きです。,キャンプで使いたいと思い購入しました。まずは外で使ってみました。物を置いても滑ることは無かったです。デザインがとても気に入りました??
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/6/6,3.0,A,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGDFNW2WP77QAAHEURF7OJRIBRKA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,開いた時ロックする機能欲しい,建てた時に何もロックする機構がなくてすごくグラグラするそれ以外は及第点って感じでした
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/1,4.0,菅原豊,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEDAEBLQQEXP5IFANQQ4RU5IQXUA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,1,お洒落なデザイン,デザインが気に入り購入しました。高さもちょうど良く意外とテーブルが広いので使いやすい。色な使い方ができるのもいいですね！残念な所は足を畳んだ時にホールドしてくれない事。持ち運ぶ時に足がプラプラしそう。改善お願いします。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/14,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AH3HELJMLFWLAZ5HJO3L5QR55PEQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,安くてカッコいいです,安定していて使いやすそうです値段も安くカッコよくてお気に入りになりそう
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/14,5.0,syuumam,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AECAERULZ47LECBISCQI5HXPGTQA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,しっかりしているが重くない,作りはしっかりしているようですが、あまり重くなく持ち運びに苦労しないように思います。ただ、袋はナイロンの巾着型なので、持ち運びには今一つです。
